"university_name","lon","lat"
"McMaster University",-81.0261039,34.0026819
"University of Birmingham",-1.93668,52.45126
"University of Texas at Dallas",-96.7543188,32.9854538
"VU University Amsterdam",4.8658302,52.3344753
"Wake Forest University",-76.9359658,38.97546
"University of Southampton",-1.3962068,50.9340275
"Nanyang Technological University",-120.554501,34.865784
"University of New South Wales",151.710005,-32.8871981
"University of Leeds",-82.4315563,28.0637104
"Western University (The University of Western Ontario)",-81.2769422,43.0010299
"Kobe University",-117.137811,32.7974906
"University of Basel",36.2776484,33.5117629
"University of Hong Kong",114.1378391,22.2840507
"Humboldt University of Berlin",13.5333041,52.4321218
"Free University of Berlin",13.404954,52.5200066
"University of Tübingen",9.0576448,48.5216364
"Goethe University Frankfurt",8.6293081,50.1703746
"University of Houston",-80.7201564,35.309292
"University of California, Santa Cruz",-117.3163115,33.981043
"University of Alabama at Birmingham",-87.1730203,32.9532196
"Icahn School of Medicine at Mount Sinai",-73.0295495,40.9470432
"University of Calgary",-114.12871,51.076359
"University of Gothenburg",11.9853213,57.6954209
"Monash University",145.1340508,-38.1532011
"Southern Methodist University",-96.7786148,32.8418601
"Yeshiva University",111.0957348,33.4442576
"University of South Florida - Tampa",-82.4644477,27.9461383
"Hanyang University",127.043655,37.555619
"Oregon Health & Science University",-122.6854607,45.4990977
"University of Strasbourg",-117.7779478,33.6833384
"University of Cincinnati",-84.5138565,39.1288979
"University of Sheffield",-1.48406,53.38071
"University of Hamburg",9.9883584,53.563021
"George Washington University",-77.0470916,38.8991756
"University of Milan",-90.3375422,38.6798324
"Iowa State University",-93.6396252,42.0277899
"University of Maryland, Baltimore",-76.9384877,38.9685891
"University of Padua",-117.8151285,33.6778327
"University of New Mexico",-108.084507,35.0886487
"Pohang University of Science and Technology",129.3434808,36.0190178
"Stockholm University",-81.5636262,41.4685433
"Hokkaido University",141.3426106,43.0638729
"Fudan University",121.5014465,31.2985307
"University of Sussex",-0.7756403,50.8443366
"Université catholique de Louvain",4.4482526,50.4079951
"Wayne State University",-83.0697777,42.3574116
"University of Lausanne",6.6528621,46.5287859
"Shanghai Jiao Tong University",121.432567,31.19884
"University of Missouri–Columbia",-90.3123536,38.6598662
"Technical University of Denmark",9.9785216,57.0149963
"University of Cologne",-77.8682184,40.8053111
"Trinity College, Dublin",-6.2576899,53.3454782
"University of Bern",121.0977098,14.6037344
"Chinese University of Hong Kong",114.203926,22.417442
"University of Kansas",-94.7254893,38.8991444
"Sungkyunkwan University",126.97086,37.300344
"University of Vienna",-117.8440006,33.6140008
"Zhejiang University",120.1689207,30.2929634
"University of Georgia",44.779722,41.7229257
"University of Massachusetts Amherst",-72.5312372,42.3951291
"Cardiff University",-3.1868361,51.4919075
"University of Münster",-96.9252635,42.786205
"University of Ottawa",-75.6828,45.4248599
"University of Erlangen-Nuremberg",11.0273891,49.5737593
"Queen Mary University of London",-0.0591022,51.5169409
"Louisiana State University - Baton Rouge",-91.1690749,30.4037696
"Nanjing University",118.7809448,32.0569463
"University of Illinois at Chicago",-117.3484801,33.9690772
"University of Bologna",-97.379464,32.7170887
"University of Manitoba",-97.1330969,49.8096665
"Julius-Maximilian's University of Würzburg",9.9533548,49.7913044
"Aix-Marseille University",5.5693374,43.2897647
"University of Western Australia",150.7397635,-33.7699666
"Laval University",-90.3553672,38.6693163
"Newcastle University",151.710005,-32.8871981
"Claude Bernard University Lyon 1",4.8280831,45.7712918
"University of Turin",-71.7747221,42.2650824
"University of Kiel",-122.7350893,45.5397926
"University of Connecticut",-72.9331094,41.3069393
"Tulane University",-90.3302509,38.6628918
"Brandeis University",-85.7551276,38.2190053
"Virginia Commonwealth University",-77.4508188,37.5451839
"University of Montpellier 2",-117.8480835,33.6183757
"Dalian University of Technology",121.5319155,38.8769137
"Paris Descartes University",2.3522219,48.856614
"National Cheng Kung University",120.54454,23.702951
"University of Delaware",-117.7759092,33.7105331
"Vrije Universiteit Brussel",4.3985117,50.8225758
"Johannes Gutenberg University of Mainz",8.2472526,49.9928617
"Maastricht University",5.6886039,50.8442878
"University of Düsseldorf",6.7734556,51.2277411
"University of Dundee",-82.4316809,28.0619082
"University of Tsukuba",140.0766423,36.0834857
"Autonomous University of Barcelona",2.1640917,41.3855048
"Florida State University",-80.277027,25.714868
"University of Texas at San Antonio",-97.744439,30.277257
"London School of Hygiene & Tropical Medicine",-0.1330843,51.5225729
"Lehigh University",-75.7820031,40.507631
"University of Kentucky",-84.6188879,37.0588899
"Thomas Jefferson University",-77.6044712,43.1727273
"Drexel University",-90.3312523,38.6677847
"Colorado State University - Fort Collins",-105.0807072,40.5747751
"University of Leicester",-1.1064677,52.6084655
"Oregon State University",-122.7090668,45.5869878
"University of Florence",-96.7860894,32.8456116
"University of Cape Town",18.415091,-33.925967
"University at Buffalo, The State University of New York",-78.813843,42.95354
"University College Dublin",-6.2168851,53.305257
"Virginia Polytechnic Institute and State University",-80.4170106,37.210037
"University of Auckland",174.7699782,-36.8490661
"University of Texas Health Science Center at Houston",-95.3698028,29.7604267
"Delft University of Technology",4.3570677,52.0115769
"University of Aberdeen",-82.4317193,28.0653457
"Queen's University",-73.7948516,40.7282239
"University of Lisbon",-9.1487286,38.7181334
"Hiroshima University",132.4552927,34.3852029
"University of Waterloo",-80.541671,43.473289
"Okayama University",133.9195019,34.6551456
"University of Ulm",9.9488069,48.4226264
"Chulalongkorn University",-96.7405509,33.0652855
"Dalhousie University",-97.1453994,49.7887693
"Saint Petersburg State University",-82.6267345,27.7518284
"University of Reading",-0.948534,51.440262
"Wageningen University and Research Centre",5.6653948,51.9691868
"Hong Kong University of Science and Technology",114.2715461,22.2917485
"Sun Yat-sen University",113.29947,23.103702
"Medical College of Wisconsin",-87.602709,41.7908878
"City College of New York",-73.9322322,40.5774693
"Hannover Medical School",-77.9232058,34.2119966
"Washington State University, Pullman",-117.1413373,46.7255011
"University of South Carolina - Columbia",-81.0245958,33.9993292
"Leipzig University",12.3730747,51.3396955
"University of Stuttgart",-80.6767561,28.0330298
"University of Valencia",-117.8637891,33.6430361
"Linköping University",18.468989,-33.958582
"University of Duisburg-Essen",7.0115552,51.4556432
"Ruhr University Bochum",7.2586022,51.4471312
"University of Bergen",-74.1913563,40.7424432
"London School of Economics",-0.2720117,51.3949678
"Wesleyan University",-72.6559419,41.5549154
"University of Pisa",-121.9201278,37.3156356
"Autonomous University of Madrid",-3.7077922,40.4233716
"Medical University of Vienna",16.3738189,48.2081743
"Stellenbosch University",18.6264694,-33.8812733
"Medical University of South Carolina",-79.9514049,32.7870748
"Charles University in Prague",14.4790226,50.0739978
"Kyungpook National University",128.559925,35.958404
"University of Science, Malaysia",100.2905891,5.3560923
"Northeastern University",-71.0894884,42.340082
"Kansas State University",-96.6081117,39.1893314
"University of Vermont",-97.1564797,31.5863636
"Rush University",-75.1894209,39.9568754
"University of St Andrews",-2.7930852,56.3412112
"University of Warwick",-1.563191,52.379411
"University of Rome Tor Vergata",12.6200302,41.8484155
"University of Innsbruck",-81.2365003,28.5527426
"Darmstadt University of Technology",8.6511929,49.8728253
"Indian Institute of Technology Delhi",77.193806,28.5429676
"Federal University of Rio de Janeiro",-43.2258954,-22.8626877
"University of Antwerp",-83.1655701,42.4374298
"National and Kapodistrian University of Athens",-83.357567,33.9519347
"Boston College",-0.0147452,52.9733763
"Gwangju Institute of Science and Technology",-81.7118271,34.7715429
"University of Nebraska–Lincoln",-96.6970508,40.8179085
"University of York",-104.9603049,39.6818471
"National Autonomous University of Mexico",-99.1843676,19.3188895
"University of Regensburg",12.1016236,49.0134297
"University of Adelaide",138.6090143,-34.9103022
"University of Genoa",-119.834989,39.529961
"Queen's University Belfast",-80.8919666,35.2323808
"University of Marburg",-121.8669643,37.3567685
"University of Pavia",9.1582069,45.1847248
"University of Oregon",-123.079933,44.040095
"Nankai University",117.1787466,39.1036898
"University of East Anglia",1.2406141,52.6184758
"University of Nebraska Medical Center",-95.9786222,41.2549998
"Xiamen University",118.0933388,24.4357457
"University of Otago",170.513132,-45.863208
"University of Santiago de Compostela",-8.5448445,42.8782132
"University of Exeter",-117.8296666,33.6508563
"University of Jena",-8.4877249,51.9102652
"University of Perugia",-118.1156388,33.7523203
"Justus Liebig University Giessen",8.6784031,50.5840512
"College of William and Mary",-76.7100318,37.2701796
"Saint Louis University",-90.287589,38.6853936
"Colorado School of Mines",-105.2344334,39.7458208
"Oklahoma State University–Stillwater",-97.1028102,36.1231277
"University of Guelph",-80.225481,43.529442
"University of Trieste",-117.8046801,33.6935737
"University of Verona",-81.5331111,41.5062344
"University at Albany, SUNY",-73.816345,42.686248
"Tongji University",121.50631,31.282182
"Eötvös Loránd University",19.085244,47.484647
"University of Alabama - Tuscaloosa",-87.4748546,33.1915242
"Ewha Womans University",126.945857,37.556761
"City University of Hong Kong",114.1720025,22.3374868
"Tokyo Medical and Dental University",139.6917064,35.6894875
"University of Victoria",-117.8567958,33.6304814
"University of Buenos Aires",-99.4687146,27.6027172
"University of Texas Medical Branch at Galveston",-94.7976958,29.3013479
"Hong Kong Polytechnic University",114.178928,22.302516
"Scuola Normale Superiore di Pisa",10.4004543,43.7196569
"University of Seville",-90.3535416,38.6798955
"Beijing Normal University",116.3659223,39.9622267
"University of Ferrara",11.619787,44.8381237
"Polytechnic University of Milan",9.1859243,45.4654219
"Temple University",-75.1495788,39.980825
"University of Turku",22.2666303,60.4518126
"Tianjin University",117.1671447,39.110096
"Middle East Technical University",33.0307541,35.246756
"Cranfield University",-0.6300115,52.0742111
"York University",-79.501118,43.773116
"University of Central Florida",-81.208892,28.585792
"University of Lorraine",-90.2812411,38.6872403
"University of Bordeaux II",-0.5707425,44.8305224
"University of New Hampshire",-70.9361201,43.139353
"Versailles Saint-Quentin-en-Yvelines University",2.130122,48.801408
"Huazhong University of Science and Technology",114.420041,30.513114
"Brunel University",-0.4728634,51.5328782
"Polytechnic University of Catalonia",1.5208624,41.5911589
"National Chiao Tung University",120.294197,22.925346
"Southeast University",-93.8579151,41.6004751
"Tokyo University of Science",139.6917064,35.6894875
"Brigham Young University",-0.1921807,51.5106416
"National Tsing Hua University",120.99678,24.797079
"University of Warsaw",-77.5993071,43.1827984
"King Saud University",46.6270967,24.7224191
"University of Bath",-2.325886,51.3639371
"Concordia University",-117.81178,33.6549472
"Georgia Regents University",-82.9000751,32.1656221
"University of Oulu",25.4650773,65.0120888
"Vienna University of Technology",-82.2582873,28.3361376
"University of Tampere",23.7609535,61.4977524
"University of Milan - Bicocca",9.2082569,45.5193521
"University of Bordeaux I",-117.8475689,33.6203217
"George Mason University",-77.309476,38.835268
"Jilin University",125.3195857,43.8833943
"University of Campinas",-51.1892999,-23.3035384
"Wuhan University",114.3547099,30.5390663
"West Virginia University",-80.7201367,40.0644051
"Pusan National University",129.089385,35.22979
"University of Mississippi - Oxford Campus",-89.5391931,34.3763015
"Miami University",-84.7316109,39.5105848
"University of Tokushima",134.5548438,34.0702703
"Loyola University Chicago",-87.8364936,41.8610565
"Ajou University",127.051646,37.288404
"Syracuse University",-76.1345172,43.0385723
"Lancaster University",-2.7850105,54.0101034
"University of Chile",-70.650391,-33.443809
"Innsbruck Medical University",11.4041024,47.2692124
"University of Granada",-3.6020343,37.1776261
"Kanazawa University",136.6562051,36.5613254
"University of Parma",10.3279036,44.801485
"University of Siena",-117.3752255,34.0038694
"Shandong University",117.0593187,36.6716339
"Technical University of Dortmund",7.4652981,51.5135872
"University of KwaZulu-Natal",31.0093701,-29.8590352
"University of Nevada, Reno",-119.8217161,39.5359821
"École normale supérieure de Lyon",4.829049,45.731469
"University College Cork",-8.4911977,51.893609
"Ohio University",-82.223747,39.210719
"Central South University",-79.9584215,39.6297619
"University of Modena and Reggio Emilia",10.6296859,44.6989932
"New Mexico State University",-106.74013,32.28201
"University of Konstanz",-112.0125261,33.3752269
"University of Nebraska Omaha",-111.043869,31.8108016
"University of Strathclyde",-4.240718,55.863173
"Baylor University",-97.1124535,31.5425744
"Polytechnic University of Valencia",-0.3762881,39.4699075
"Harbin Institute of Technology",126.627753,45.744564
"University of Rennes 1",-77.6160535,43.162247
"University of Arkansas - Fayetteville",-94.172251,36.057221
"Aristotle University of Thessaloniki",22.9444191,40.6400629
"University of Rostock",12.0991466,54.0924406
"University of Akron",-81.5113878,41.0757602
"University of Saskatchewan",-106.6236777,52.138997
"University of Wyoming",-106.7474295,32.2897756
"Macquarie University",151.1185824,-33.7775092
"University of Denver",-104.9571842,39.6795948
"Illinois Institute of Technology",-87.6272216,41.8313852
"Creighton University",-95.9428199,41.2623774
"University of Malaya",166.647047,19.2823192
"University of Ulsan",129.3113596,35.5383773
"Grenoble Institute of Technology",5.724524,45.188529
"Federal University of Minas Gerais",-48.2613144,-18.9203231
"University of Hanover",-96.7927003,32.8549263
"South China University of Technology",113.349575,23.15552
"University of Surrey",-0.5904827,51.2423009
"Otto-von-Guericke University Magdeburg",11.6372627,52.1424096
"Indian Institute of Science",88.3057061,22.5558616
"Tokyo Metropolitan University",139.6917064,35.6894875
"Bar-Ilan University",34.84585,32.065375
"Mississippi State University",-88.7903868,33.4555279
"University of Maryland, Baltimore County",-76.6213069,39.3462249
"University of Wollongong",150.3757979,-34.5544962
"Flinders University",138.57125,-35.0293616
"Clemson University",-117.3423757,33.9898194
"University of Brescia",10.2118019,45.5415526
"Georgia State University",-83.90536,32.5297685
"University of Fribourg",7.8493126,48.0028354
"Sichuan University",104.0858628,30.6269216
"University of Iceland",-21.9493575,64.1404869
"University of Sherbrooke",-71.929384,45.378733
"University of Graz",15.4672125,47.0814388
"University of Málaga",-117.814595,33.6784104
"University of Zaragoza",-0.8992662,41.643859
"New York Medical College",-74.0059413,40.7127837
"École Centrale Paris",2.2883863,48.7626837
"Utah State University",-111.7135023,40.2736183
"University of Ljubljana",14.5185278,46.0512135
"University of Montpellier 1",-117.8482663,33.6162013
"Victoria University of Wellington",174.7425453,-41.2852714
"East China University of Science and Technology",121.4200375,31.142299
"Konkuk University",127.069236,37.540389
"University of Potsdam",12.969966,52.4128746
"University of Udine",-83.0400476,42.3202305
"National Yang-Ming University",121.511749,25.119159
"Indian Institute of Technology Bombay",72.9076669,19.1310498
"University of Bayreuth",11.5713346,49.9456399
"University of Wisconsin–Milwaukee",-87.8814302,43.075164
"University of Dayton",-84.180085,39.7405392
"Montana State University - Bozeman",-111.0705227,45.6689509
"Tokyo Women's Medical University",139.6917064,35.6894875
"Panjab University",76.7653924,30.7606188
"Tampere University of Technology",23.7609535,61.4977524
"University of Coimbra",-8.420743,40.205491
"University of Newcastle",151.710005,-32.8871981
"Nara Institute of Science and Technology",135.8050002,34.6850869
"Auburn University",-85.4861115,32.6033726
"University of Bremen",-96.7668007,32.8318269
"Mahidol University",100.3242456,13.7932157
"University of Crete",-87.6754153,41.4203191
"Bangor University",-91.5575854,41.6456879
"University of Aveiro",-8.6532262,40.6304267
"University of Palermo",-117.8241122,33.6774633
"University of Tartu",26.7265098,58.3733281
"University of Savoy",-88.2640152,40.0363034
"University of Missouri–Kansas City",-93.7514152,39.1007331
"Beihang University",116.3410178,39.9828502
"American University of Beirut",35.4782283,33.9009195
"University of Nantes",-117.7849683,33.6886823
"University of Essex",-83.0524629,40.0024922
"University of Zagreb",15.981919,45.8150108
"National Central University",121.197929,24.968168
"University of Catania",-117.3507948,33.9958346
"Indian Institute of Technology Kanpur",77.193806,28.5429676
"Kagoshima University",130.5571158,31.5965535
"Lanzhou University",103.8605305,36.0462293
"James Cook University",-87.6459679,41.8665061
"Shizuoka University",138.3827596,34.975562
"Indian Institute of Technology Kharagpur",87.3108124,22.3241383
"Second University of Naples",-81.7948103,26.1420358
"Indian Institute of Technology Madras",80.2336907,12.9914929
"Polytechnic University of Turin",7.6868565,45.070312
"University of Oviedo",-84.0506071,9.9376176
"University of Ioannina",20.8537466,39.6650288
"University of Cagliari",9.1216613,39.2238411
"Tottori University",134.2350914,35.5011326
"Federal University of Rio Grande do Sul",-51.1183331,-30.0699383
"Kent State University",-81.3449261,41.1507253
"Hunan University",112.9463734,28.1806548
"LSU Health Sciences Center New Orleans",-90.0715323,29.9510658
"Southern Illinois University Carbondale",-89.2150424,37.7224468
"Tata Institute of Fundamental Research",78.5845374,17.4730312
"Aalborg University",9.9782838,57.0207906
"Osaka Prefecture University",135.5196609,34.6862971
"Chang Gung University",121.389953,25.032724
"Northern Illinois University",-159.3174336,22.0767201
"University of Trento",-90.328821,38.68082
"University of Science and Technology Beijing",116.3569985,39.9894049
"National University of Ireland, Galway",-9.0654626,53.2847921
"Istanbul University",28.9783589,41.0082376
"Tokyo University of Agriculture and Technology",139.6917064,35.6894875
"University of Montana - Missoula",-113.9937584,46.8718212
"Binghamton University",-75.9723493,42.0846041
"Université de Namur",-96.9253823,32.8518153
"University of Tasmania",147.122031,-41.4010177
"University of Pretoria",28.226565,-25.7553002
"Central China Normal University",114.3611861,30.5237834
"Indian Institute of Technology Roorkee",77.8953181,29.8662184
"Curtin University",-77.8611464,40.805131
"University of New Orleans",-96.8292749,32.8170364
"Paris-Est Créteil Val-de-Marne University",2.3522219,48.856614
"University of L'Aquila",13.3995091,42.3498479
"University of Salamanca",-6.0832929,37.3710677
"University of Alaska Fairbanks",-147.8134585,64.848742
"University of Poitiers",0.340375,46.580224
"Albany Medical College",-122.2676485,37.8627601
"Birkbeck, University of London",-0.130217,51.5219285
"Federal University of São Paulo",-47.8887769,-15.7990219
"Carleton University",-75.698312,45.3830819
"Massey University",175.6140639,-40.3850866
"Open University (UK)",-3.2141643,55.950611
"Universidade Nova de Lisboa",-9.1603293,38.7325997
"Texas A&M Health Science Center",-99.9018131,31.9685988
"Braunschweig University of Technology",10.5267696,52.2688736
"National Chung Hsing University",120.679222,24.118366
"La Trobe University",146.8494273,-36.1086832
"University of Idaho",-117.0237769,46.7271091
"Louisiana Tech University",-92.6528499,32.5301559
"University of La Laguna",-118.1182029,33.7662284
"Florida International University",-80.1413015,25.9115609
"Medical University of Graz",15.4496119,47.0787761
"Howard University",-77.0204624,38.9212171
"University of Hertfordshire",-0.241799,51.7489194
"Royal College of Surgeons in Ireland",-8.24389,53.41291
"National Technical University of Athens",-83.357567,33.9519347
"University of Windsor",-96.8444626,32.8642862
"University of Burgundy",-82.4111334,28.0788369
"Gunma University",139.0604061,36.3906675
"AGH University of Science and Technology",19.9070824,50.0676785
"Örebro University",15.2134105,59.2752626
"Memorial University of Newfoundland",-52.7590202,47.571524
"University of Rhode Island",-76.9476463,38.9449426
"University of Alicante",-0.528309,38.38403
"New Jersey Institute of Technology",-74.1282427,40.3249291
"Lille 2 University of Health and Law",3.057256,50.62925
"Keele University",-2.2719215,53.0033689
"University of Jyväskylä",25.7472567,62.2426034
"Rochester Institute of Technology",-77.6737734,43.0800758
"Sapporo Medical University",141.3543763,43.0620958
"Banaras Hindu University",82.9904737,25.2685304
"Northeast Normal University",-117.1475926,32.7531883
"Portland State University",-122.6885447,45.513099
"University of Québec at Montreal",-73.567256,45.5016889
"East China Normal University",121.4094554,31.2272891
"University of Debrecen",21.620443,47.5584793
"Loma Linda University",-117.2644858,34.0499856
"Old Dominion University",-76.3040214,36.8838957
"University of Nevada, Las Vegas",103.8543333,1.2977781
"Hong Kong Baptist University",114.181587,22.337943
"University of Minho",-79.4282017,43.6722563
"University of Messina",15.5547404,38.1934163
"University of Texas at Arlington",-96.7543188,32.9854538
"University François Rabelais, Tours",0.6813896,47.3963222
"Toho University",-100.463013,31.4338364
"Beijing University of Chemical Technology",116.4244376,39.9715272
"Rutgers, The State University of New Jersey - Newark",-74.1741891,40.7416983
"Johannes Kepler University of Linz",14.2856695,48.290877
"Warsaw University of Technology",21.0122287,52.2296756
"University of Paris 13",-88.5183272,36.1332119
"University of Toyama",121.0304452,14.6355723
"University of Toledo",-76.9490877,38.9700734
"University of Vigo",-121.7018637,38.5593632
"University of Kent",-117.8054488,33.6487423
"Roma Tre University",-75.385082,43.056268
"Chung Yuan Christian University",121.23574,24.95543
"University of Haifa",35.021463,32.759028
"Åbo Akademi University",22.2666303,60.4518126
"Swansea University",-3.8794322,51.6182307
"China Agricultural University",115.4903605,38.8509543
"University of Maine, Orono",-68.6714486,44.8922637
"Heriot-Watt University",-3.3219352,55.9106387
"Marquette University",-117.8365406,33.6523248
"Loughborough University",-1.2340732,52.7650392
"Kaiserslautern University of Technology",7.7491265,49.4400657
"University of Girona",-122.1696266,37.4155619
"Hasselt University",5.33248,50.93069
"Nanjing University of Science and Technology",118.853388,32.0356169
"University of Natural Resources and Life Sciences, Vienna",16.3738189,48.2081743
"University of Szeged",20.1468541,46.2489859
"Soochow University (Suzhou)",120.6393479,31.3094486
"Fuzhou University",119.2729128,26.0723692
"University of Memphis",-90.0545542,35.1456797
"East Carolina University",-81.2826216,29.0254798
"University of Augsburg",10.89779,48.3705449
"University of Missouri–St. Louis",-90.287589,38.6853936
"Kyoto Prefectural University of Medicine",135.7680294,35.0116363
"Shanghai University",121.388812,31.320573
"University of South Australia",149.0876758,-35.2402344
"Liverpool John Moores University",-2.972528,53.4051034
"Graz University of Technology",15.439504,47.070714
"University of North Carolina at Charlotte",-80.7263216,35.2869669
"G. d'Annunzio University, Chieti-Pescara",14.2160898,42.4617902
"Miguel Hernández University of Elche",-0.6842187,38.2749004
"Donghua University",121.4147689,31.2019139
"Comenius University in Bratislava",17.1077477,48.1485965
"University of Alabama in Huntsville",-86.611923,34.735032
"University of Stirling",-3.9182213,56.1495541
"Hunter College",-96.3726395,30.6674807
"Swinburne University of Technology",110.3573188,1.5324471
"University of Ulster",-6.6748021,55.1511857
"University of Salerno",-90.3058564,38.6898235
"National University of La Plata",-99.2168097,19.3637804
"Masaryk University",-79.4329396,43.6401083
"University of Yamanashi",138.5684486,35.6641575
"University of North Texas, Denton",-97.1528959,33.2539457
"University of Mississippi Medical Center",-90.1685014,32.3343018
"University of Tehran",51.4020909,35.7058075
"University of Hyogo",135.1830706,34.6912688
"The Catholic University of America",-74.0059413,40.7127837
"University of Neuchâtel",6.9292732,46.9899874
"University of Valladolid",-82.4744939,28.106854
"University of Calabria",-117.2044228,32.865689
"University of Lübeck",10.6865593,53.8654673
"Kurume University",130.5083735,33.3192865
"Peking Union Medical College",116.4142481,39.9127464
"University of Córdoba (Spain)",-4.7793835,37.8881751
"University of Mons",153.0557172,-26.7217128
"Saga University",-122.204489,37.4222604
"Clarkson University",-81.5780284,41.498587
"University of South Alabama",-88.1705665,30.6689376
"Czech Technical University in Prague",14.4378005,50.0755381
"Saitama Medical University",139.6454822,35.8617292
"Istanbul Technical University",28.9783589,41.0082376
"Kaohsiung Medical University",120.30902,22.646532
"Putra University, Malaysia",101.7093199,2.9867677
"Institut national des sciences Appliquées de Lyon",4.835659,45.764043
"University of Miyazaki",131.4022816,31.8380987
"Second Military Medical University",108.9858356,34.270077
"Northern Arizona University",-114.3412464,34.4974836
"École Polytechnique de Montréal",-73.6130801,45.504661
"Nagoya Institute of Technology",136.906398,35.1814464
"Ankara University",32.8597419,39.9333635
"University of Electronic Science and Technology of China",104.098726,30.6727085
"National Sun Yat-sen University",120.265922,22.625005
"University of Rouen",1.099971,49.443232
"Michigan Technological University",-88.5417936,47.1157002
"University of Concepción",-117.3288203,33.9486808
"China Medical University (Taiwan)",120.681152,24.156686
"Aberystwyth University",-4.065922,52.417776
"Wilfrid Laurier University",-80.2302743,43.51908
"Cairo University",31.2009519,30.0260766
"University of Murcia",-99.181437,19.369511
"Palacký University, Olomouc",17.2134676,49.594447
"Taipei Medical University",121.563491,25.02819
"University of Bradford",-90.3219739,38.6780622
"King Fahd University of Petroleum and Minerals",50.1498042,26.3048047
"Ege University",9.94338,57.015342
"University of Belgrade",20.4559904,44.8262834
"University of Salzburg",-117.8447127,33.6136852
"University of Massachusetts Lowell",-71.320276,42.652553
"Chongqing University",106.46608,29.564637
"Beijing Institute of Technology",116.3114519,39.9570948
"Manchester Metropolitan University",-70.7307825,42.582734
"Zhengzhou University",113.644889,34.742737
"Dublin City University",-6.2588538,53.3853811
"National University of Ireland, Maynooth",-6.5918499,53.3812896
"Royal Veterinary College, University of London",-0.1900293,51.7108116
"Capital Medical University",116.3530323,39.8676818
"University of Brighton",-0.1349366,50.8241295
"Sofia University",-80.7437103,35.326495
"University of Regina",-80.52328,43.476663
"Magna Græcia University of Catanzaro",16.5876516,38.9097919
"Kōchi University",76.3278258,10.0390862
"University of New Brunswick",-90.323795,38.670623
"Sharif University of Technology",51.3277804,35.7569204
"Queens College, City University of New York",-74.0059413,40.7127837
"Murdoch University",115.7557492,-32.5159967
"Vilnius University",25.2796514,54.6871555
"University of Maribor",15.6458812,46.5546503
"University of Sassari",8.5556826,40.7259269
"Nanjing Normal University",118.7702206,32.0542891
"University of Franche-Comté",-117.2263784,32.8569416
"University of Texas at El Paso",-106.499073,31.7693274
"Rio de Janeiro State University",-43.1728965,-22.9068467
"Jinan University",113.3476302,23.1265101
"University of Massachusetts Boston",-71.0469525,42.3218201
"University of Alcalá",-3.7617775,40.365473
"Tehran University of Medical Sciences",51.3941382,35.7516264
"University of Angers",-0.563166,47.478419
"Florida Institute of Technology",-80.6220685,28.0628548
"Trent University",-90.3372264,38.6303512
"National Chung Cheng University",120.472236,23.557933
"National Taiwan Normal University",121.542175,25.033416
"Hamamatsu University School of Medicine",137.7261258,34.7108344
"University of Greifswald",13.3923414,54.0865463
"University of Pécs",18.232266,46.0727345
"University of Fukui",136.2194938,36.0640669
"Oakland University",-93.1239993,44.9405995
"Nanjing University of Technology",118.7751402,32.0799763
"University of Technology, Sydney",151.2005362,-33.8829343
"University of North Carolina at Greensboro",-79.7919754,36.0726354
"All India Institute of Medical Sciences, New Delhi",77.2091931,28.570647
"Kyoto Institute of Technology",116.4345576,39.8833552
"Ocean University of China",120.3372672,36.0637225
"Chiang Mai University",98.9931284,18.787747
"University of Camerino",121.0687937,14.6250868
"University of North Dakota",-82.4748741,28.0234949
"University of Extremadura",-99.1830261,19.3747576
"Jiangnan University",120.278585,31.48425
"Adam Mickiewicz University in Poznań",16.9251681,52.406374
"University of Waikato",175.312121,-37.787183
"University of Cádiz",-6.3034112,36.5335142
"Florida Atlantic University",-81.6004765,30.3135522
"Brock University",-90.3022577,38.6251939
"University of Lleida",0.6200146,41.6175899
"Shanghai Normal University",121.4193454,31.1615031
"University of Orléans",-82.4733808,28.0290342
"University of Siegen",8.0209591,50.8838492
"Makerere University",32.5681424,0.3398836
"University of Wales, Trinity Saint David",-4.07704,52.114643
"National Taiwan University of Science and Technology",121.539772,25.013591
"University of Brasília",-47.8699039,-15.7651574
"University of Western Brittany",-2.9326435,48.2020471
"Nanjing Agricultural University",118.8466515,32.0376312
"National University of Córdoba",-79.01375,-8.0853637
"Federal University of Santa Catarina",-99.1991009,19.3490169
"National Taiwan Ocean University",121.772811,25.150928
"University of Jaén",-3.7849057,37.7795941
"Jadavpur University",88.394867,22.4828735
"University of Western Sydney",150.7397635,-33.7699666
"Northeastern University (China)",123.4145076,41.7674641
"University of Mannheim",8.4660395,49.4874592
"University of Osnabrück",8.028436,52.281201
"Charles Darwin University",130.869937,-12.371133
"University of Hyderabad",78.3330906,17.4560759
"Northwest University (China)",108.9300737,34.2499954
"University of Southern Mississippi",-89.945059,35.1156807
"University of Wrocław",17.074989,51.1107912
"Carlos III University of Madrid",-3.7037902,40.4167754
"Novosibirsk State University",83.0938315,54.8437862
"Nanjing Medical University",118.773841,32.0456888
"Nicolaus Copernicus University in Toruń",18.5984437,53.0137902
"Federal University of Santa Maria",-99.1664947,19.2729137
"Chemnitz University of Technology",12.9213697,50.827845
"Southwest University",-95.69271,38.951067
"Wrocław University of Technology",17.0385376,51.1078852
"University of California, Merced",-120.42469,37.366463
"United Arab Emirates University",55.1580205,25.0889027
"Federal University of São Carlos",-47.8909263,-22.0087082
